Accuracy@1,Accuracy@5,Accuracy@10
207946,266878,288121
208213,266938,287947
207928,267002,286845
63573,266442,286221
206617,267090,283413
75800,264321,285854
200016,228608,285852
189398,266085,285558
189394,265645,285645
195552,266092,50607
205600,264136,152004
205309,260816,280333
205314,265448,267369
201426,185043,285024
194639,262794,284793
204642,239695,283851
203846,249981,283304
203713,265188,239490
203941,262763,160853
203693,262766,279425
202245,265197,280245
203256,264997,277968
202451,264999,276111
203040,264722,277812
202373,189294,277556
202792,176516,276486
135612,264720,276708
202289,264747,276364
202244,264770,276744
153252,120561,274511
201698,264120,275859
201590,190438,275286
139818,236878,275370
201415,262532,275360
201085,262552,274474
96273,262550,97228
189882,189682,273615
188728,259413,275291
201096,261002,274412
201203,260694,267776
190437,256867,274364
200917,258792,274833
200456,254603,274091
200698,33737,274269
172491,88265,274086
198375,256879,271446
199218,252331,270462
185401,239347,267710
196300,258135,269595
153312,257490,273440
199733,75794,260865
176017,256571,272366
199374,256578,272836
198894,256577,102281
199063,256576,272583
196307,256574,272742
198689,256532,272737
198678,256575,165434
198408,256087,271375
34934,255743,272567
197985,251693,271757
197722,252415,19027
197791,255448,268950
36343,251197,125296
197142,254721,267918
189638,254601,267904
195848,252643,56576
196093,252493,270342
196631,251629,267916
196646,251572,269814
196334,251327,214046
189284,251362,238540
188864,250960,253674
195817,250425,267237
195828,224958,269611
153689,66646,262732
191804,74759,269167
176293,250660,267358
70410,249155,267554
191297,249549,267829
193312,170879,267897
194636,248954,267901
169407,248899,267802
191349,170431,266443
191222,248659,261530
185748,248660,266878
174349,29379,266938
188915,247547,267002
187265,8624,266831
187824,243163,266442
188130,245257,267090
188376,45186,266646
185086,243712,264321
186275,245250,228608
185457,245777,266085
186554,233953,265645
185069,233954,266092
186061,245140,264136
151187,244742,260816
114582,244681,265448
185177,243399,185043
165533,239833,262794
185178,244020,239695
184829,37839,249981
185058,243346,265188
154043,243162,262763
141253,243533,262768
181830,239442,262766
184444,243147,265197
171770,243266,264997
178335,242816,264999
162549,235170,264722
174275,234330,189294
97006,236421,176516
183149,242591,264720
68357,234182,264747
120269,242366,264770
183010,242127,264752
58779,233278,120561
182341,159775,264120
181805,215161,190438
133530,222264,236878
181193,7845,261100
178508,241193,262877
92095,231143,262532
181160,188276,262552
180497,42373,262550
87522,238218,189682
172314,239647,259413
82296,233374,261003
177749,236332,261002
170310,239940,260694
144469,228950,46216
176837,239144,256867
176595,233510,258792
174405,238819,259095
175850,238226,254603
175495,237808,33737
175498,237249,88265
171797,8112,256879
175180,234163,252331
174579,233913,239347
173020,233646,258135
173018,99933,257490
172944,196140,75794
173031,232711,256571
173043,232297,256578
173021,232941,256577
172516,232491,256576
170061,232980,256574
171049,232981,256532
170884,232828,256575
171525,232360,256087
171359,232790,255743
171073,230931,251693
170629,232638,252415
163806,232827,255449
157784,221826,255448
169608,229734,251197
169831,200580,254721
152176,218108,254601
125504,109145,252643
153055,232293,252493
169446,232025,252383
168691,232256,251629
168834,232246,251572
168209,232015,251327
167682,212015,251362
167714,231360,250960
167616,231780,250425
167634,112921,224958
167622,228844,66646
166966,231757,74759
166961,231363,250660
167215,229302,249155
163050,231116,249549
119251,231117,170879
165646,231112,248954
142508,231107,248899
