Accuracy@1,Accuracy@5,Accuracy@10
383189,304802,290204
383392,305070,290216
384175,305095,290240
384886,305096,290320
384887,305230,290373
385070,305294,290395
385939,305332,290397
386220,305335,290568
386260,305433,290635
386778,305536,290759
387144,305537,291030
387204,305553,291209
387315,305704,291229
387518,306039,291253
387641,306941,291307
387980,307345,291326
388105,307681,291354
388628,307947,291724
389910,307991,291726
390514,308057,291749
390713,308381,291788
390853,308496,291918
391050,308500,292187
391254,309269,292227
391364,309570,292321
391398,309907,292665
391404,310083,293315
391675,310290,293490
391722,310401,293513
391742,310636,293931
392420,310648,293932
392610,310660,294171
392774,311129,294335
392784,311302,294368
392785,311303,294737
392811,311462,294761
392839,311466,294860
393727,311602,294986
393728,311631,295185
393729,311632,295232
393792,311687,295368
393833,311809,295483
393856,311817,295513
394803,311819,295681
395169,311973,295774
395411,311974,295856
396316,312097,296284
398386,312112,297186
399151,312195,297477
399560,312315,297480
399562,312346,297507
399563,312365,297605
403346,312528,297823
403941,312722,297911
404163,312830,298435
405244,312956,298473
406623,312960,298612
406912,313182,298698
407457,313197,298744
407479,313208,298942
407555,313424,299094
408146,313444,299241
408298,313593,299302
408608,313594,299436
409029,313711,299451
409239,313787,299686
412885,313846,300070
413197,313937,300620
413199,314064,300641
413200,314079,301018
413316,314416,301091
413325,314914,301863
413328,315140,301911
413331,315812,302053
413333,315948,302802
413334,316806,302861
413335,316811,302950
413337,317051,302972
413338,317163,303263
413457,317843,303487
414134,317872,303818
414455,318830,304093
416799,319188,304606
420052,320064,304802
421045,320484,305070
422042,320581,305095
422090,320636,305096
423721,321359,305186
425907,321614,305224
426009,321754,305230
49996,321898,305294
65899,321974,305332
69814,322222,305335
72872,322253,305433
72905,322293,305536
84620,322438,305537
86745,322525,305553
96320,322638,305704
99718,322912,306039
,323056,306941
,323092,307302
,323219,307345
,323373,307403
,323535,307681
,323995,307947
,324236,307991
,324254,308057
,324497,308270
,324662,308381
,325012,308445
,325153,308496
,326200,308500
,326311,308724
,326672,309269
,326861,309570
,327113,309907
,327260,310083
,327332,310290
,327362,310401
,327365,310636
,327560,310648
,328053,310660
,328290,310912
,328396,310932
,328654,311129
,328706,311292
,329058,311302
,329181,311303
,329216,311462
,329456,311466
,329576,311602
,329814,311631
,329872,311632
,329916,311687
,330540,311809
,330757,311817
,331310,311819
,331474,311973
,331676,311974
,331948,312097
,331993,312112
,332003,312195
,332083,312315
,332259,312346
,332282,312365
,332389,312528
,332599,312722
,332600,312830
,332700,312956
,332830,312960
,332872,313182
,332887,313197
,332917,313208
,333053,313315
,333086,313424
,333323,313444
,333386,313593
,333448,313594
,333500,313711
,333893,313787
,333972,313846
,334067,313937
,334420,314064
,334624,314079
,334723,314416
,335056,314914
,335134,315140
,335304,315326
,335307,315812
,335373,315948
,335382,316238
,335589,316806
,335857,316811
,335882,317051
,335887,317163
,335928,317219
,335962,317255
,336054,317843
,336379,317872
,336485,317902
