Accuracy@1,Accuracy@5,Accuracy@10
231143,191222,185333
231360,191297,185334
231363,191349,185359
231575,191639,185376
231757,191753,185377
232015,191804,185397
232075,192045,185401
232246,192805,185452
232256,192953,185482
232293,193312,185527
232297,193482,185694
232333,193729,185743
232360,193795,185745
232638,193969,185748
232711,194175,185759
232790,194220,185788
232827,194574,185871
232828,194636,185872
232941,194639,186061
232981,194643,186110
233006,195547,186122
233559,195552,186161
233646,195808,186188
233953,195817,186275
233954,195848,186329
234163,196075,186334
234182,196093,186473
234959,196140,186554
236332,196300,186663
236421,196303,186720
236850,196307,186754
236878,196334,186959
237249,196631,186967
238119,197102,187004
238218,197142,187226
238418,197483,187265
238819,197626,187824
238828,19771,188087
239144,197722,188130
239425,197791,188262
239442,197842,188276
239833,197933,188313
239887,197934,188376
239940,197951,188466
240690,197969,188485
241134,197985,188595
241193,198375,188597
242069,198408,188673
242127,198421,188728
242244,198424,188864
242366,198508,188910
242591,198586,188915
242801,198637,189284
242816,198643,189294
243147,198644,189314
243179,198670,189394
243266,198678,189398
243533,198679,189620
243584,198684,189628
243712,198689,189666
244020,198698,189672
244681,198700,189682
244742,198783,189723
245250,198786,189882
245777,198792,189944
246501,198812,19027
246635,198894,190438
247547,198895,190639
248659,198919,190700
248660,198932,190982
248899,199013,191009
248954,199045,191193
249155,199055,191208
249593,199063,191222
250660,199072,191297
250806,199215,191349
250944,199218,191639
250960,199376,191753
251327,199733,191757
251572,200456,191804
251629,200580,192045
251789,200685,192805
252104,200698,192953
252643,200801,193200
252779,200917,193312
254601,200942,193482
254721,201063,193729
255449,201085,193795
255743,201096,193969
255932,201203,194175
256087,201415,194220
256532,201423,194574
256571,201587,194636
256574,201590,194639
256575,201698,194643
256576,201718,195357
256577,201882,195547
256578,201908,195552
256879,202221,195808
25793,202239,195817
258135,202244,195848
258792,202245,196075
260531,202266,196093
260626,202273,196140
260694,202289,196300
260816,202373,196303
260865,202402,196307
261498,202792,196334
261538,202815,196631
261797,202914,196788
262552,203049,197102
262748,203132,197142
262766,203256,197483
262768,203263,197626
262794,203322,19771
263751,203693,197722
264120,203695,197791
264136,203713,197842
264720,203719,197933
264747,203750,197934
264770,203764,197951
264997,203765,197969
265188,203846,197985
265448,203941,198375
265638,204095,198408
265645,204207,198421
265789,204274,198424
266442,204285,198508
266443,204289,198586
266878,204453,198637
266938,204642,198643
267090,204667,198644
267358,204682,198670
267369,204914,198678
267554,205301,198679
267802,205308,198684
267901,205309,198689
267916,205556,198698
267918,205600,198700
268525,205906,198783
269167,205908,198786
269524,206025,198792
270342,206143,198812
270462,206617,198894
271228,206949,198895
271446,207839,198919
271757,207928,198932
272354,207938,199013
272567,207946,199045
272737,208002,199055
272742,208025,199063
272836,208213,199064
273440,208460,199067
273499,208568,199072
273615,208703,199215
274091,208752,199218
274199,208868,199376
274269,209220,199733
274412,209500,200456
274474,209505,200580
274511,209545,200685
274833,209705,200698
275291,209937,200801
275360,209979,200850
275668,210388,200917
276364,210633,200942
276424,210676,201063
276486,210758,201085
277031,210865,201096
277556,211447,201203
278844,211484,201415
279425,211529,201423
280123,211791,201426
280333,211808,201587
282755,211841,201590
283304,212035,201698
283427,212051,201718
283697,212201,201882
283851,212263,201908
285024,212544,202221
285523,212545,202239
285558,212573,202244
285645,212635,202245
285809,212734,202266
285852,212856,202273
286221,213248,202289
286524,213272,202373
286845,213455,202402
287123,213488,202451
287947,213519,202566
288121,213605,202792
288143,213995,202815
288847,214046,202914
289152,21417,203049
289228,214340,203132
289655,214693,203256
290916,214854,203263
291893,215161,203322
291924,215655,203693
291996,215810,203695
292491,215958,203713
292505,215965,203719
292860,215982,203750
293428,215996,203764
29379,216095,203765
294833,216107,203846
294856,216118,203941
295200,216122,204095
295208,216136,204207
295429,216233,204274
295629,216248,204285
295901,216314,204289
295905,216412,204453
296439,216463,204642
296498,216560,204667
296589,216627,204682
296781,216707,204914
296782,217011,205301
296784,217500,205308
296786,217667,205309
296836,217753,205314
297392,217790,205556
297566,217800,205600
297645,217805,205906
297709,217806,205908
297734,217816,206025
298031,217819,206143
298281,217874,206617
298934,217896,206949
298951,217973,207492
299155,217982,207839
299631,218108,207928
299928,218149,207938
300536,218339,207946
300542,218346,208002
300780,218431,208025
300805,218459,208213
300981,218509,208460
301530,218665,208568
302470,218730,208703
302581,21904,208752
303155,219231,208868
303163,219326,209220
303698,219335,209500
303705,219408,209505
303762,219607,209545
303794,219608,209705
303945,219844,209937
304083,220002,209979
304135,220013,210336
304174,220124,210388
304191,220257,210633
304217,220909,210676
304573,221114,210758
304826,221208,210865
304927,221467,211447
305255,221690,211484
306069,221765,211529
306504,221767,211791
306763,221782,211808
306970,221826,211841
307398,221828,212015
307407,222025,212035
307816,222098,212051
308199,222197,212201
30826,222210,212263
308672,222257,212544
30881,222264,212545
308898,222355,212554
308978,222369,212573
309035,222395,212635
309163,222443,212734
309806,222942,212856
310609,222975,213248
310903,223132,213272
311835,223169,213455
312074,223190,213488
312204,223371,213519
313080,223558,213605
313478,223586,213995
314069,223686,214046
314585,223858,21417
316269,223869,214340
316356,223938,214693
317057,223997,214854
317068,224038,215161
317474,224139,215331
318010,224158,215651
318127,224372,215655
31815,224399,215810
318255,224417,215958
318731,224429,215965
319532,224557,215982
319689,224958,215996
319854,226002,216095
320084,226043,216107
320199,226195,216118
320511,226261,216122
320878,226444,216125
321558,226496,216136
321574,226675,216233
322253,226935,216243
322331,227066,216248
322538,227342,216314
322914,227343,216412
323134,227559,216463
324237,227612,216560
324285,227735,216627
324391,227738,216707
325195,227876,217011
325221,228146,217500
325812,228535,217667
325982,228608,217753
328198,228659,217790
328315,228844,217800
328481,228950,217805
328554,229031,217806
328641,229041,217816
328694,229052,217819
329248,229058,217874
32936,229261,217896
329512,229302,217973
329626,229734,217982
330640,230080,218108
330680,230122,218149
331311,230170,218339
331447,230222,218346
331550,230225,218431
332008,230244,218459
332019,230857,218509
332124,230862,218665
332421,230931,218730
332489,231057,21904
332635,231107,219204
332982,231112,219231
333654,231116,219326
333803,231117,219335
334864,231143,219408
335173,231360,219607
335224,231363,219608
335778,231575,219772
336231,231757,219844
336514,231780,220002
336833,232015,220013
337077,232075,220124
337150,232246,220257
337209,232256,220909
337680,232293,221114
337887,232297,221208
338154,232333,221467
338271,232360,221690
338529,232491,221765
338531,232496,221767
338656,232638,221782
338675,232711,221826
338809,232773,221828
339000,232790,222025
339614,232827,222098
339896,232828,222197
341976,232941,222210
342074,232981,222257
342559,233006,222264
343242,233559,222355
343385,233646,222369
343422,233905,222395
343584,233913,222407
343832,233941,222443
344544,233953,222942
345003,233954,222975
345429,234163,223132
346007,234170,223169
347302,234182,223190
347389,234959,223371
347587,234984,223553
347599,235314,223558
348368,236224,223586
348758,236251,223686
34934,236332,223818
350290,236421,223858
350375,236582,223869
351349,236850,223938
353126,236878,223948
3537,237081,223997
35385,237249,224038
356687,238119,224127
357325,238218,224139
357997,238226,224158
359940,238418,224372
360913,238819,224399
361559,238828,224417
361916,239144,224429
362496,239347,224557
362743,239425,224958
36343,239442,225950
365041,239490,226002
365775,239833,226043
367629,239887,226195
369295,239940,226261
369319,240690,226444
369558,241134,226496
371968,241193,226504
372013,242069,226675
372818,242127,226935
373944,242244,227066
373950,242366,227319
374689,242591,227342
376381,242801,227343
376779,242816,227559
376882,243147,227612
377141,243160,227735
377184,243162,227738
377393,243179,227876
378068,243266,228146
378619,243346,228535
378989,243399,228608
379525,243533,228641
380520,243584,228659
382703,243712,228844
38297,244020,228950
383358,244681,229031
384184,244742,229041
384543,245140,229052
385389,245250,229058
385550,245777,229261
386762,246501,229302
386807,246635,229734
388342,247547,230067
391520,248659,230080
392847,248660,230122
392946,248899,230170
393007,248954,230222
393098,249155,230225
393147,249549,230244
393829,249593,230857
393932,249620,230862
394030,250621,230931
394547,250660,231057
394692,250806,231107
395007,250944,231112
395835,250960,231116
395919,250961,231117
396808,251200,231143
397465,251327,231360
399087,251362,231363
399291,251572,231575
399997,251629,231757
400062,251758,231780
400668,251789,231887
401418,251817,232015
404471,252104,232075
40478,252383,232246
404879,252493,232256
40580,252643,232293
406171,252779,232297
406478,254601,232333
406995,254603,232360
407382,254721,232491
407434,254759,232496
408060,255449,232638
408124,255743,232711
408555,255932,232773
409705,256087,232790
411841,256532,232827
417765,256571,232828
418692,256574,232941
420188,256575,232981
42066,256576,233006
421160,256577,233510
421506,256578,233559
424852,256759,233646
45186,256867,233905
49412,256879,233913
50607,256991,233941
58777,257490,233953
58779,25793,233954
60557,258135,233955
60724,258792,234163
62107,259413,234170
64307,260528,234182
65841,260531,234361
68305,260626,234959
68357,260694,234984
70728,260816,235314
74375,260865,236224
74759,261002,236251
75702,261100,236332
75794,261498,236421
75800,261538,236582
76638,261797,236850
77067,262393,236878
7845,262552,237081
78929,262605,237249
79112,262732,238119
8112,262748,238218
83258,262763,238226
87522,262766,238418
88265,262768,238819
92095,262794,238828
93121,262877,239144
94801,263751,239347
96910,264120,239425
97228,264136,239442
97280,264321,239490
97912,264720,239833
98069,264722,239887
99358,264747,239940
99540,264770,240690
99694,264997,241134
99933,265188,241193
,265394,242069
,265448,242127
,265638,242244
,265645,242366
,265789,242591
,266085,242801
,266092,242816
,266442,243147
,266443,243160
,266646,243162
,266831,243179
,266878,243266
,266938,243346
,266962,243399
,267002,243533
,267090,243584
,267237,243712
,267241,244020
,267358,244681
,267369,244742
,267554,245007
,267802,245140
,267829,245250
,267901,245359
,267904,245777
,267916,246501
,267918,246635
,268525,247547
,269167,248659
,269401,248660
,269524,248899
,269611,248954
,269814,249155
,270342,249549
,270462,249593
,271228,249620
,271375,250425
,271446,250621
,271757,250660
,272342,250806
,272354,250944
,272366,250960
,272472,250961
,272567,251200
,272583,251327
