Accuracy@1,Accuracy@5,Accuracy@10
300780,205723,198637
300981,207492,198668
285809,192045,198643
301530,206143,198410
303607,208002,198684
303794,207928,198678
300157,208213,198792
303945,208568,198783
304573,207946,198644
304826,209220,198689
304174,209465,198932
303698,203049,196307
304083,209545,199376
306392,209705,198894
306504,207839,199055
306970,183512,199067
297566,210336,164324
308898,210633,176017
271228,42066,199733
309806,209979,153312
309977,210758,196300
309163,83258,102590
236850,210940,199218
310609,210865,198375
304191,105738,198318
311099,211484,172491
304217,204914,200698
310690,212035,200685
295429,211791,200686
105668,208025,194220
310396,133191,200456
310903,212263,200917
310641,212051,190437
312074,106691,201203
314585,212388,191193
103450,212544,96273
316756,212545,189882
317057,165294,188728
317066,213272,191208
303617,214854,201415
313478,212635,201085
317474,215448,139818
312204,215651,201590
313943,215655,201698
318255,215958,201908
318127,215965,158008
318607,215810,153252
318734,216095,132121
318772,216107,56946
240690,215831,202266
318797,216136,202244
308199,216248,202402
321550,216243,202289
322331,216233,135612
261498,216118,202792
298426,216122,202373
305255,160480,202239
139197,211447,200942
314069,217896,202767
323690,217805,202451
21417,217815,203256
325694,218346,202918
41092,218459,203263
306069,102236,203322
328315,218665,120223
304135,217819,202245
197969,218149,200850
329512,218509,203695
328694,216412,203941
149803,219326,203713
331053,219231,203750
287123,140886,203735
331550,210676,203846
311603,219844,101225
38185,213455,201718
331864,208703,194639
329626,219204,204642
332489,63149,203605
332034,220013,201063
331311,110774,201426
331447,62107,205256
333654,175452,205314
333803,221114,204453
334625,217500,205309
332019,188673,205600
334876,154199,202815
335147,221467,205908
321608,222197,205906
334992,221743,191009
322914,222025,205951
237081,222369,183736
335173,222443,195552
337903,221208,189394
332521,222407,189944
183127,221690,163660
334978,222395,186720
339000,222975,75800
339056,217816,202914
339228,113247,206617
316269,223169,79112
341109,223228,63573
342249,220909,205723
342926,223190,207492
342391,223371,192045
343422,219408,127533
343242,223553,206143
345003,222770,208002
343385,223586,207928
355830,223558,206025
356778,223818,208213
335224,224139,208568
360913,223858,207946
361559,224183,208752
221782,224399,208868
125326,224158,209220
365041,223686,209465
368452,58777,203049
350511,224132,209545
369319,222942,209705
369558,97912,166521
106228,223132,207839
372973,226002,183512
373944,223869,210336
374264,224429,210388
374920,226261,210633
355039,226488,42066
348368,226504,209979
374689,224417,210758
