Accuracy@1,Accuracy@5,Accuracy@10
316811,277714,272046
316938,278081,272259
317163,278370,272331
317782,278376,272401
317843,278413,272412
318830,278625,272631
319188,278704,272710
319582,278780,272827
320064,278886,272833
320484,278944,272834
320581,278959,272868
320636,278981,273083
321898,279013,273099
321974,279042,273117
322222,279052,273280
322253,279273,273492
322293,279313,273521
322438,279329,273570
322525,279356,273631
322912,279408,273678
323056,279441,273850
323092,279454,273919
323373,279501,273939
323995,279676,274001
324236,279712,274022
324497,279877,274161
324662,279917,274169
325012,280005,274188
325153,280277,274274
326479,280569,274295
326672,280708,274432
326861,280921,274532
327113,280976,274538
327260,281352,274696
327332,281383,274890
327362,281695,274931
327365,281725,274963
327560,281912,275070
328053,282229,275071
328290,282441,275159
328654,283108,275207
328706,283217,275459
329058,283313,275484
329181,283346,275552
329216,283688,275617
329456,283958,275681
329872,284028,275875
329916,284777,275900
330540,284858,275913
331310,285641,275979
331474,285656,276110
331676,285773,276178
331993,286040,276346
332003,286063,276416
332083,286113,276485
332096,286687,276506
332259,287119,276516
332282,287149,276531
332389,287234,276553
332600,287307,276564
332700,287665,276569
332887,287694,276760
332917,288452,276826
333086,288468,276854
333323,288474,276892
333386,288480,277072
333448,288506,277175
333500,288669,277195
333630,288824,277235
333893,288856,277268
333972,288964,277314
334067,289219,277315
334420,289244,277355
334624,289401,277356
334723,289467,277377
335056,289612,277437
335134,289752,277438
335304,290125,277442
335373,290204,277454
335382,290240,277474
335882,290320,277539
335887,290373,277567
335928,290395,277668
335962,290397,277714
336054,290568,278081
336379,290635,278370
336485,290759,278376
336957,291030,278413
337203,291209,278625
337263,291229,278704
337269,291253,278780
338448,291326,278886
338825,291354,278944
338937,291486,278959
338981,291724,278981
339116,291726,279013
339138,291749,279042
339342,291788,279052
339344,291918,279273
339345,292187,279313
339655,292227,279329
339754,292321,279356
340054,292665,279408
340248,293315,279441
340297,293490,279454
340603,293513,279501
340729,293931,279676
341190,293932,279712
341212,294171,279877
341361,294335,279917
341958,294368,280005
342192,294737,280277
342279,294761,280537
342282,294860,280569
342648,294986,280708
343816,295185,280921
344401,295232,280976
344460,295368,281011
344487,295483,281352
344516,295513,281383
344591,295681,281695
344597,295774,281725
344642,295856,281912
344878,295959,282229
345093,296284,282441
345296,297186,283108
345650,297477,283217
345682,297480,283313
346517,297507,283346
347022,297511,283688
347490,297605,283958
347756,297823,284028
348205,297911,284777
348309,298424,284858
348761,298435,285223
349978,298473,285641
350751,298612,285656
350783,298698,285773
351494,298744,286040
352291,298805,286063
352487,298942,286113
352694,299094,286687
355090,299241,286763
356414,299302,287119
356476,299436,287149
357026,299451,287234
358022,299686,287307
358376,300620,287495
358407,300641,287665
360872,301018,287694
361177,301091,288452
361189,301212,288468
361292,301863,288474
361313,301911,288480
362133,302053,288506
362246,302802,288669
362291,302861,288824
362999,302950,288856
363801,302972,288964
364116,303263,289219
364144,303487,289244
364761,303499,289401
364764,303818,289467
364766,304093,289612
364767,304606,289752
364768,304802,290125
364769,305070,290204
365462,305095,290216
365473,305096,290240
365772,305224,290320
365934,305230,290373
365961,305294,290395
366989,305332,290397
367414,305335,290568
367809,305433,290635
367848,305536,290759
36802,305537,291030
368417,305553,291209
368629,305672,291229
368710,305704,291253
368757,306039,291307
369151,306941,291326
369152,307345,291354
369226,307403,291486
369227,307681,291724
369228,307947,291726
370355,307991,291749
372138,308057,291788
372599,308270,291918
372729,308381,292187
372760,308445,292227
372790,308496,292321
373036,308500,292665
373253,309269,293315
373467,309570,293490
373794,309753,293513
374628,309907,293931
375619,310083,293932
375721,310290,294171
375830,310401,294335
376826,310636,294368
377019,310648,294737
377074,310660,294761
377155,310912,294860
377385,311129,294986
377600,311216,295185
378081,311231,295232
378264,311292,295368
378344,311302,295483
378383,311303,295513
378482,311462,295681
379005,311466,295774
379792,311602,295856
380533,311631,295959
380730,311632,296284
380875,311687,297186
380966,311809,297477
381006,311817,297480
381333,311819,297507
381915,311973,297511
382175,311974,297605
382840,312097,297633
383069,312112,297823
383074,312195,297911
383189,312315,298143
383392,312346,298424
384175,312365,298435
384886,312528,298473
384887,312722,298612
385070,312734,298698
385939,312830,298744
386220,312956,298805
386260,312960,298942
386778,313182,299094
387144,313197,299241
387204,313208,299302
387245,313424,299436
387315,313444,299451
387518,313593,299686
387641,313594,300070
387980,313711,300620
388105,313740,300641
388402,313787,301018
388628,313846,301091
389910,313937,301212
390514,314064,301863
390713,314079,301911
390853,314416,302053
391050,314914,302802
391127,315140,302861
391254,315812,302950
391269,315948,302972
391364,316806,303263
391398,316811,303487
391404,316938,303499
391408,317051,303818
391413,317163,304093
391675,317782,304606
391722,317843,304802
391742,317872,305070
391892,317902,305095
392420,318830,305096
392498,319188,305186
392610,319582,305224
392774,320064,305230
392784,320484,305294
392785,320581,305332
392811,320636,305335
392839,320879,305433
393727,321359,305536
393728,321614,305537
