Accuracy@1,Accuracy@5,Accuracy@10
296822,274198,271339
297054,274236,271501
297184,274618,271530
297256,274699,271683
297370,275018,271744
297375,275075,271799
297486,275170,271830
297681,275197,271834
297728,275298,271956
298130,275477,272065
298415,275509,272153
298747,275627,272165
298748,275743,272307
298835,275929,272474
298848,275932,272528
298900,276164,272583
298952,276185,272763
299031,276202,272913
299152,276324,272997
299166,276371,273012
299207,276520,273330
299208,277213,273436
299209,277230,273667
299272,277513,273697
299295,277676,273706
299529,277886,273738
299536,277966,273752
299585,278064,273828
299588,278091,274075
299624,278243,274132
299731,278352,274198
300046,278369,274236
300173,278479,274618
300223,278514,274699
300372,278550,274862
300502,278659,275018
300855,278829,275039
300862,278965,275075
301101,279269,275170
301131,279553,275171
301144,279599,275197
301193,279641,275298
301196,279658,275477
301362,279781,275509
301717,279849,275627
301820,280000,275743
301841,280087,275929
301895,280499,275932
301972,280656,276164
302152,280695,276185
302277,280799,276202
302297,280825,276324
302404,280938,276371
302441,280964,276520
302536,281040,276869
302694,281126,277213
302845,281744,277230
303014,281888,277513
303290,281897,277676
303328,282016,277886
303344,282276,277966
303544,282319,278064
303579,282653,278091
303682,282717,278243
303795,282779,278352
303801,282874,278369
303951,282875,278375
304046,282890,278479
304199,282898,278514
304211,283120,278550
304250,283178,278659
304393,283194,278829
304420,283215,278965
304440,283283,279269
304501,283340,279452
304586,283359,279553
304926,283442,279599
304929,283443,279641
305004,283536,279658
305032,283551,279748
305156,283555,279781
305542,283631,279849
305585,283649,279939
305703,283676,280000
305739,283790,280087
305792,283876,280499
305796,283887,280656
305852,283896,280665
306052,283898,280695
306545,284138,280799
306623,284164,280825
306736,284180,280846
306738,284213,280938
307074,284265,280964
307122,284319,281040
307129,284324,281126
307134,284330,281148
307193,284340,281744
307389,284349,281888
307405,284357,281897
307427,284447,282016
307545,284558,282276
307570,284604,282319
307858,284622,282653
307901,284650,282717
307923,284750,282733
308081,285529,282779
308095,286013,282874
308382,286542,282875
308394,286678,282890
308544,286830,282898
308584,286867,283120
308592,286949,283178
308894,287103,283194
308975,287139,283215
309041,287319,283283
309273,287536,283340
309489,288154,283359
309665,288352,283442
309851,288358,283443
309996,288388,283536
310196,288394,283551
310266,288624,283555
310444,288767,283631
310494,288770,283649
310499,288804,283676
310601,289181,283790
310612,289409,283876
310665,289599,283887
310685,289988,283896
310843,290450,283898
310853,290834,284138
310878,290909,284164
310908,290964,284180
311192,291069,284213
311194,291934,284265
311390,292091,284319
311396,292170,284324
311722,292212,284330
311778,292247,284340
312063,292322,284349
312924,292427,284357
312925,292549,284447
312959,292672,284558
313066,292759,284604
313211,292762,284622
313328,292787,284650
313428,292813,284750
313432,292901,285529
313697,293130,286013
313761,293159,286542
314271,293199,286678
314302,293303,286830
314317,293310,286867
314320,293346,286949
314341,293448,287103
314538,293459,287139
314641,293466,287319
314685,293512,287454
314761,293600,287471
314937,293658,287536
315132,293841,288154
315196,294096,288352
315281,294117,288358
315468,294210,288388
315481,294303,288394
315495,294307,288624
315497,294462,288767
315586,294493,288770
316298,294738,288804
316348,294790,289090
316752,294796,289181
316792,295250,289409
317073,295386,289599
317405,295391,289988
317417,295611,290450
317423,295803,290834
317602,295981,290909
317702,296159,290964
317803,296253,291069
317912,296456,291934
318211,296466,292091
318353,296473,292170
318457,296565,292212
318856,296646,292247
318872,296691,292322
318930,296728,292427
318944,296748,292549
319004,296796,292672
319022,296800,292759
319127,296822,292762
319139,297054,292787
319169,297184,292813
319176,297256,292901
319300,297303,293130
319382,297370,293159
319509,297375,293199
319600,297400,293303
319877,297486,293310
319976,297681,293346
320162,297728,293448
320243,297731,293459
320285,298130,293466
320338,298415,293512
320344,298747,293600
320347,298748,293658
320788,298835,293841
320790,298848,294096
320791,298857,294117
320851,298900,294210
320887,298952,294303
320968,298961,294307
320989,299031,294462
321155,299083,294493
321217,299152,294738
321746,299166,294790
321755,299207,294796
321757,299208,295250
321995,299209,295386
322000,299212,295391
322009,299272,295611
322259,299295,295803
322368,299340,295981
322401,299529,296159
322403,299536,296253
322415,299554,296356
322530,299585,296456
322563,299588,296466
322923,299624,296473
323243,299680,296565
323393,299731,296646
323444,300012,296691
323489,300032,296695
323521,300046,296728
323528,300173,296738
323641,300223,296748
323713,300372,296796
324078,300468,296800
324230,300502,296822
324663,300846,297054
324730,300855,297184
324841,300862,297256
324849,301101,297303
324866,301129,297370
325148,301131,297375
325347,301133,297400
325743,301144,297402
325836,301193,297486
325837,301196,297681
325852,301362,297728
325939,301583,297731
326081,301717,298130
326087,301820,298415
326161,301841,298747
326175,301895,298748
326184,301972,298835
326314,302152,298848
326406,302277,298857
327026,302297,298900
327355,302404,298952
327583,302441,298961
327585,302536,299031
327788,302550,299083
327925,302694,299152
327926,302845,299166
327935,303014,299207
327980,303094,299208
328296,303290,299209
328339,303328,299212
328367,303344,299272
328629,303491,299295
328708,303536,299326
328763,303544,299335
328875,303549,299340
328946,303575,299438
328962,303579,299529
328963,303614,299536
329310,303682,299554
329451,303795,299585
329454,303801,299588
329457,303896,299624
329586,303951,299680
329835,304046,299731
330114,304077,300012
330135,304199,300032
330389,304211,300046
330553,304250,300173
330692,304393,300223
330706,304420,300226
330803,304424,300372
330864,304440,300468
331010,304501,300502
331049,304586,300846
331062,304645,300855
331126,304739,300862
331259,304926,301101
331335,304929,301129
331546,305004,301131
331621,305032,301133
331720,305036,301144
332063,305114,301193
332140,305156,301196
332562,305161,301362
332577,305389,301573
333101,305415,301583
333400,305542,301717
333765,305585,301820
333970,305703,301841
334236,305739,301895
334387,305792,301972
334470,305796,302152
334571,305852,302277
335308,306052,302297
335543,306229,302404
335704,306231,302441
335733,306545,302536
335889,306551,302550
335960,306623,302694
336061,306719,302845
336139,306736,303014
336684,306738,303094
336996,306740,303290
337380,306896,303328
337482,307074,303344
337636,307122,303491
338124,307129,303536
338267,307134,303544
338280,307163,303549
338559,307193,303575
