Accuracy@1,Accuracy@5,Accuracy@10
,191349,211447
,191222,217011
,189628,214693
,189672,216122
,189666,216314
,189620,215971
,186975,216233
,188910,216118
,185748,216248
,188915,216243
,188087,216136
,187265,216107
,187824,216095
,188466,215810
,188130,215898
,188207,215958
,188376,215965
,187306,215651
,187004,215655
,188313,214854
,188262,213488
,178859,214340
,171022,213995
,126342,165294
,185086,212856
,155814,99358
,185872,212201
,186967,212573
,185102,212554
,186275,212388
,185457,212263
,186554,211045
,186161,211791
,185376,208025
,185069,133191
,186061,212035
,151187,211808
,143413,204914
,186110,23008
,85817,211484
,114582,105738
,165533,204682
,185397,105651
,185169,83258
,184829,210758
,185058,210918
,185100,204289
,154043,42066
,153115,209979
,179316,210633
,141253,210388
,153881,210336
,22243,209505
,181830,207839
,184444,203765
,173189,166521
,96490,209545
,143025,209500
,170239,209465
,178335,203049
,162549,209220
,183857,207946
,174275,208752
,183685,208568
,97006,208213
,183149,206025
,68357,207928
,175244,206143
,183576,63573
,173425,205723
,120269,206617
,182993,75800
,154447,163660
,183010,190188
,58779,189944
,176502,189398
,173081,189394
,182725,183736
,182341,195552
,173079,205908
,151988,205906
,181805,191009
,137114,205801
,133530,202815
,130725,205600
,181758,141492
,181193,205309
,178508,204453
,177709,205301
,92095,201426
,181160,204803
,181157,201063
,60557,203605
,133277,194639
,147767,204642
,180497,201718
,141517,203719
,179729,203846
,87522,203750
,178819,203941
,179018,203693
,178440,202245
,82296,200850
,177749,203263
,170310,203256
,177359,202918
,177339,202451
,176837,200942
,176210,203040
,176595,202239
,174405,202373
,175850,202792
,170237,135612
,154667,202402
,175498,202289
,175699,202266
,175496,202244
,175180,56946
,164677,132121
,174579,153252
,83706,201908
,173053,201698
,173020,201590
,173018,139818
,172944,201415
,173295,201085
,173031,96273
,173043,189882
,173021,188728
,173014,201096
,110599,201203
,170061,200917
,171049,194220
,171525,200456
,171058,200698
,171359,200685
,171073,200686
,163806,198318
,170124,198375
,169984,199218
,163443,102590
,164831,185401
,157784,196300
,169932,153312
,163789,152142
,169608,199733
,169840,176017
,158041,157069
,169831,164324
,168847,199067
,162882,199055
,152176,198894
,153055,199063
,169446,196307
,169166,198895
,168691,198644
,168834,198792
,163121,198783
,168209,198678
,167682,198679
,168412,198670
,168104,198668
,167706,198410
,167714,198637
,167616,198421
,167554,198408
,167644,34934
,167634,197951
,167622,71065
,166966,197722
,166961,197791
,166519,197626
,167215,36343
,163050,197483
,165646,197142
,165798,196075
,142508,189638
,89107,55875
,70728,196093
,64307,196631
,164779,196510
,165015,196334
,163804,189284
,113592,188864
,164472,195808
,40478,195828
,139140,153689
,163709,191804
,163454,193482
,163799,191862
,155003,70410
,162914,195547
,162908,191297
,162911,195432
,76638,193969
,163495,194643
,162890,194636
,163044,194574
,162895,193798
,162960,193729
,162548,190982
,162530,169407
,162434,191349
,162374,191222
,162045,190639
,65841,189628
,161910,189987
,161577,189672
,160860,189666
,161713,189620
,161395,186975
,160966,188910
,157791,185748
,159884,174349
,160858,188915
,159699,188087
,160270,185745
,160312,187265
,160283,187824
,159449,188466
,80000,185694
,159337,188130
,160045,188207
,159802,188376
,159638,187306
,151408,187004
,159100,188313
,149467,186188
,147941,188262
,158375,187226
,92579,178859
,157772,171022
,157774,126342
,157812,155834
,157767,185086
,157468,185170
,157203,155814
,156513,185872
,156842,185871
,157276,186967
,156822,186957
,99694,185102
,3537,186754
,156239,186275
,154840,185457
,154939,186554
,154534,186291
,154518,178013
,153299,186161
,154215,185376
,153078,185377
,153077,185069
,154044,186061
,145138,151187
,153421,143413
,153068,186110
,138910,85817
,31815,114582
,153108,185177
,153113,165533
,153072,185397
,153050,185169
,78416,185178
,132827,184829
,133810,185058
,152604,185100
,151404,154043
,25793,153115
,105761,179316
,151853,141253
,143073,153881
,108121,22243
,50832,181830
,140163,184444
,151280,173189
,151024,102287
,151190,96490
,150989,143025
,149954,170239
,67967,178335
,150481,162549
,139732,183857
,139938,174275
,139675,183685
,150083,97006
,149990,183149
,147429,68357
,149540,175244
,149496,183617
,104941,178945
,149468,183576
,145028,173425
,148635,120269
,100763,182993
,140565,154447
,139000,183010
,140777,58779
,148617,182739
,32936,176502
,148664,173081
,74979,182725
,10694,182341
,36195,181941
,140214,173079
,97280,151988
,140111,181805
,95232,137114
,146532,133530
,78929,130725
,144785,181758
,144941,181193
,129547,178508
,146813,177709
,141277,92095
,98069,181160
,140315,181157
,139007,60557
,145784,133277
,139142,178730
,143481,147767
,140553,180497
,140551,148313
,140982,141517
,140761,179729
,140755,87522
,140465,178819
,139899,179018
,129725,179022
,140299,172314
,139381,178440
,139668,82296
,139706,177749
,139694,170310
,140080,177359
,138944,177339
,139677,176837
,139145,176210
,139230,176595
,139915,174405
,139741,175850
,139889,134257
,138767,170237
,139150,154667
,138930,175495
,133609,175498
,138937,175699
,101623,175496
,138943,175459
,138566,175180
,138888,164677
,138547,174579
,135816,83706
,133555,173053
,138628,173020
,100963,173492
,131284,173018
,107587,173012
,129336,172944
,128843,173295
,93200,173031
,138325,173043
,115524,173021
,137964,173014
,138318,163347
,137954,110599
